id_resacc;id_organisation  ;id_projet;id_ben;id_owner;date_creation;id_modifier ;date_last_modified;nom_commercial  ;activite_principale;raison_sociale;type_adresse  ;adresse_ligne_1;adresse_ligne_2;adresse_ligne_3;cp_resacc;ville_resacc;region_resacc;pays_resacc;date_immat;date_debut_activite;forme_juridique;siret;code_naf;secteur_activite;dirigeant ;implantation;regime_imposition;regime_tva;regime_fiscal;regime_social_dirigeant;statut_resacc
2426;0;2639;13197;10;1288085505;1003;1301564091;...;Ferrailleur indépendant;;;;;;;;;;0;0;;;;;;;;;;;En cours
2427;0;2640;13198;10;1288085620;10;1288085620;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2428;0;2641;13200;13;1288169332;13;1288169332;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2429;0;2642;13202;13;1288169425;13;1288169425;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2430;0;2643;13205;13;1288169577;13;1288169577;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2431;0;2644;13206;13;1288169708;13;1288169708;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2432;0;2645;13207;13;1288169781;13;1288169781;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2433;0;2646;13209;13;1288169846;13;1288169846;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2434;0;2647;13210;13;1288169901;13;1288169901;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2435;0;2648;13212;13;1288169967;1003;1301490958;...;Concept store hommes, femmes, enfants et maison;;;;;;;;;;0;0;;;;;;;;;;;En cours
2436;0;2649;13213;13;1288258795;13;1288258795;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2437;0;2650;13215;13;1288258857;13;1288258857;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2438;0;2651;13216;13;1288258927;13;1288258927;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2439;0;2652;13217;13;1288258991;13;1288258991;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2440;0;2653;13219;13;1288259061;13;1288259061;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2441;0;2654;13222;13;1288260381;13;1288260381;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2442;0;2655;13226;13;1288341457;13;1288341457;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2443;0;2656;13227;13;1288341520;13;1288341520;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2444;0;2657;13229;13;1288344360;13;1288344360;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2445;0;2658;13230;13;1288344428;13;1288344428;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2446;0;2659;13232;13;1288344766;1019;1304606187;...;Activités des ménages;;;;;;;;;;0;0;;;97.00;;;;;;;;En cours
2447;0;2660;13234;13;1288344825;1019;1288785744;AITAISSA Stephane;Conseil en communication;AITAISSA Stephane;Siège;44 quai Blanqui;;;94140;Alforville;;;1286661600;1284501600;Entreprise individuelle;52756959400015;;Information et communication;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;;Franchise de base;;Cree
2448;0;2661;13236;13;1288344900;13;1288344900;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2449;0;2662;13237;13;1288344948;13;1288344948;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2450;0;2663;13238;13;1288345141;13;1288345141;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2451;0;2664;13239;13;1288696480;13;1288696480;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2452;0;2665;13240;13;1288696610;13;1288696610;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2453;0;2666;13241;13;1288696658;1003;1301395360;...;création ou reprise d\'un salon de coiffure;;;;;;;;;;0;0;;;;;;;;;;;En cours
2454;0;2667;13242;13;1288696739;13;1288696739;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2455;0;2668;13243;13;1288696799;1003;1301319749;...;Conseil en domotique et conseil en informatique et dépannage;;;;;;;;;;0;0;SARL;;;;Le beneficiaire;;;;;;En cours
2456;0;2669;13244;13;1288696919;1003;1293530608;...;Restaurant traditionnel franco brésilien;;;;;;;;;;0;0;SARL;;;;;;;;;;En cours
2457;0;2670;13245;13;1288697015;13;1288697015;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2458;0;2671;13248;10;1288713447;10;1288713447;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2459;0;2672;13250;13;1288774653;13;1288774653;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2460;0;2673;13252;13;1288775310;13;1288775310;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2461;0;2674;13253;13;1288775378;13;1288775378;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2462;0;2675;13255;13;1288775479;1019;1304682490;DARRAS Anne Charlotte;Travaux de peinture et vitrerie;;Siège;17 rue Barbes;;;94200;IVRY SUR SEINE;IDF;FRANCE;0;0;Entreprise individuelle;;4334Z;Construction;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Franchise en base;Franchise de base;Gérant majoritaire non salarié;En cours
2463;0;2676;13256;13;1288775535;1019;1288967595;THE CARRIER;Transports routiers de fret interurbains;THE CARRIER;Siège;3 Boulevard de la Gare;;;94470;BOISSY ST LEGER;;;1285884000;1285884000;SARL;52770714500019;;Transports et entreposage;Le beneficiaire;Domicile du gérant;Impôt sur les sociétés;;Réel simplifié;Co-gérant non salarié;Cree
2464;0;2677;13258;13;1288775606;13;1288775606;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2465;0;2678;13260;13;1288775663;13;1288775663;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2466;0;2679;13262;13;1288775757;13;1288775757;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2467;0;2680;13264;13;1288776510;13;1288776510;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2468;0;2681;13265;13;1288776569;13;1288776569;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2469;0;2682;13266;1019;1288859220;1019;1288859220;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2470;0;2683;13267;13;1288868092;13;1288868092;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2471;0;2684;13269;13;1288868248;13;1288868248;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2472;0;2685;13271;13;1288868334;13;1288868334;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2473;0;2686;13272;13;1288868394;1003;1291106460;HEBBAR Mohamed;Travaux d'installation électrique dans tous locaux;HEBBAR Mohamed;Siège;79 Avenue de la République;Résidence Eugene Delacroix;;93800;EPINAY SUR SEINE;IDF;FRANCE;1289862000;1291158000;Entreprise individuelle;528 358 00017;43.21A;Production et distribution d'électricité, de gaz, de vapeur et d;Le beneficiaire;Domicile du gérant;;;;;Cree
2474;0;2687;13273;1019;1288877597;1019;1288877597;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2475;0;2688;13274;1031;1288882202;1031;1302172024;;Podologie;LERUS;Siège;20 rue marcel yol;;;92170;VANVES;IDF;FRANCE;1299106800;1299106800;Entreprise individuelle;529 995 342 00019;8690E;Santé humaine et action sociale;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Franchise en base;Franchise de base;Gérant majoritaire non salarié;Cree
2476;0;2689;13275;13;1288949623;13;1288949623;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2477;0;2690;13277;13;1288949692;13;1288949692;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2478;0;2691;13278;13;1288949881;13;1288949881;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2479;0;2692;13280;13;1288949940;13;1288949940;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2480;0;2693;13281;13;1288949999;13;1288949999;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2481;0;2694;13282;13;1288950047;13;1288950047;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2482;0;2695;13284;13;1288950096;13;1288950096;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2483;0;2696;13286;13;1288950147;13;1288950147;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2484;0;2697;13287;13;1288950224;13;1288950224;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2485;0;2698;13289;1035;1288968726;1035;1288968726;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2486;0;2699;13290;1019;1289224686;1019;1289224686;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2487;0;2700;13292;13;1289231231;13;1289231231;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2488;0;2701;13294;13;1289231318;13;1289231318;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2489;0;2702;13295;13;1289231581;13;1289231581;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2490;0;2703;13297;13;1289231667;13;1289231667;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2491;0;2704;13299;13;1289231721;13;1289231721;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2492;0;2705;13301;13;1289231797;13;1289231797;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2493;0;2706;13302;13;1289231851;1003;1301054186;...;Entreprise du bâtiment;;;;;;;;;;0;0;;;;;;;;;;;En cours
2494;0;2707;13304;13;1289231910;13;1289231910;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2495;0;2708;13305;13;1289294096;13;1289294096;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2496;0;2709;13306;13;1289294152;13;1289294152;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2497;0;2710;13308;13;1289294232;13;1289294232;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2498;0;2711;13310;13;1289294324;13;1289294324;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2499;0;2712;13311;13;1289294428;1003;1300461464;...;Création d\\\'un salon de thé;;;;;;;;;;0;0;SARL;;;Hébergement et restauration;L\\\'Associe;Local commercial;;;;;En cours
2500;0;2713;13312;13;1289294477;13;1289294477;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2501;0;2714;13319;13;1289379859;13;1289379859;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2502;0;2715;13320;13;1289381960;1003;1301667881;VIEIRA DA COSTA RICARDO;Conception et fabication d\\\\\\\'accessoires de mode;VIEIRA DA COSTA RICARDO;Siège;2 rue de l\\\'imprimerie;;;93200;ST DENIS;IDF;FRANCE;1251756000;1251756000;Entreprise individuelle;51471148000012;74.10Z;Commerce de détail, réparation;Le beneficiaire;Local commercial;Impôt sur le Revenu;;;;Cree
2503;0;2716;13321;13;1289382120;13;1289382120;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2504;0;2717;13322;13;1289382220;1003;1300459067;...;Restauration traditionnelle mauricienne;;Siège;;;;;;;;0;0;Entreprise individuelle;;;Hébergement et restauration;Le beneficiaire;Local commercial;Impôt sur le Revenu;;;;En cours
2505;0;2718;13324;1033;1289390295;1033;1289390295;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2506;0;2719;13325;13;1289396006;13;1289396006;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2507;0;2720;13326;10;1289399562;10;1289416875;AK Coaching;Coaching sportif;AK Coaching;Siège;1 rue Alexandre Dumas;;;92160;ANTONY;IDF;France;1284501600;1284501600;Entreprise individuelle;443 589 478 00025;93.19Z;Autres activités de services;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;566;Franchise de base;;Cree
2508;0;2721;13327;1033;1289401999;1033;1289401999;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2509;0;2722;13333;1033;1289573357;1019;1297765206;Nejjar Laila;commerce de détail de textiles, d'habillement et de chaussures s;Nejjar Laila;Siège;145 bld Victor Hugo;;;92110;CLICHY;IDF;FRANCE;1298588400;1298588400;Entreprise individuelle;529 938 383 00013;4782Z;Commerce de détail, réparation;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Franchise en base;Franchise de base;Gérant majoritaire non salarié;Cree
2510;0;2723;8799;10;1289574178;10;1289574178;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2511;0;2724;13337;1033;1289817343;1033;1289817343;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2512;0;2725;13339;13;1289817939;13;1289817939;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2513;0;2726;13340;13;1289818022;13;1289818022;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2514;0;2727;13341;13;1289818138;1003;1300875714;...;Location de véhicules électriques dans les lieux touristiques;;;;;;;;;;0;0;SARL;;;;Le beneficiaire;;;;;;En cours
2515;0;2728;13343;13;1289818212;13;1289818212;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2516;0;2729;13345;13;1289818794;1019;1304605297;...;Activités des organisations professionnelles;;;;;;;;;;0;0;;;94.12;;;;;;;;En cours
2517;0;2730;13346;13;1289818864;13;1289818864;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2518;0;2731;13347;13;1289818929;13;1289818929;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2519;0;2732;13349;13;1289819006;13;1289819006;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2520;0;2733;13351;13;1289819214;1003;1301395064;...;Entretien de tous locaux;;;;;;;;;;0;0;SARL;;;;;;;;;;En cours
2521;0;2734;13352;13;1289819290;13;1289819290;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2522;0;2735;13353;13;1289833472;13;1289833472;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2523;0;2736;13354;13;1289899540;13;1289899540;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2524;0;2737;13355;13;1289900705;13;1289900705;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2525;0;2738;13356;13;1289901215;13;1289901215;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2526;0;2739;13357;13;1289901372;13;1289901372;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2527;0;2740;13359;13;1289901437;13;1289901437;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2528;0;2741;10568;10;1289901509;10;1289901509;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2529;0;2742;13361;1019;1289901510;1019;1289901510;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2530;0;2743;13362;1019;1289901565;1019;1289901565;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2531;0;2744;13363;1019;1289901594;1019;1289901594;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2532;0;2745;13364;13;1289901616;13;1289901616;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2533;0;2746;8522;10;1289982449;10;1289982449;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2534;0;2747;13367;13;1289985779;1019;1304684328;A DEFINIR;Service de nettoyage industriel;;;;;;;;;;0;0;;;74.7Z;;;;;;;;En cours
2535;0;2748;13368;13;1289985921;1003;1301491558;...;Consultant dans le domaine de l\'énérgie;;;;;;;;;;0;0;Entreprise individuelle;;;;Le beneficiaire;;;;;;En cours
2536;0;2749;13369;13;1289985972;1003;1300981671;...;Glacier et débit de boisson;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
2537;0;2750;13370;13;1289986051;13;1289986051;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2538;0;2751;13372;13;1289986103;13;1289986103;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2539;0;2752;13373;13;1289986194;13;1289986194;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2540;0;2753;13376;13;1290076131;13;1290076131;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2541;0;2754;13377;13;1290076195;13;1290076195;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2542;0;2755;13378;13;1290076249;1003;1299756430;...;Restaurant/traiteur avec plats à emporter exclusivement.;;;;;;;;;;0;0;SARL;;;Hébergement et restauration;Le beneficiaire;Local commercial;Impôt sur les sociétés;;;;En cours
2543;0;2756;13381;13;1290157929;1019;1299857933;LEPREUX Christophe;Commerce de détail alimentaire sur éventaires et marchés;LEPREUX Christophe;Siège;52B RUE SAINT GEORGES;;;94700;MAISONS ALFORT;IDF;FRANCE;0;0;Entreprise individuelle;510 425 291 00026;4781Z;Commerce de détail, réparation;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Franchise en base;Franchise de base;Gérant majoritaire non salarié;Cree
2544;0;2757;13383;13;1290157992;13;1290157992;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2545;0;2758;13384;13;1290158066;13;1290158066;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2546;0;2759;13385;13;1290158179;13;1290158179;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2547;0;2760;13386;13;1290158287;13;1290158287;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2548;0;2761;13388;13;1290158447;13;1290158447;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2549;0;2762;13390;10;1290175815;10;1290175815;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2550;0;2763;13393;13;1290417702;13;1290417702;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2551;0;2764;13395;13;1290418482;13;1290418482;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2552;0;2765;13396;13;1290418731;13;1290418731;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2553;0;2766;13399;13;1290418894;13;1290418894;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2554;0;2767;13400;13;1290418966;13;1290418966;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2555;0;2768;13401;13;1290419093;1003;1301061215;...;Grossiste d\'un produit électroménager innovant;;;;;;;;;;0;0;;;;;;;;;;;En cours
2556;0;2769;13402;13;1290419153;13;1290419153;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2557;0;2770;13403;13;1290419233;13;1290419233;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2558;0;2772;13406;1033;1290440949;1033;1290440949;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2559;0;2773;13407;13;1290505147;13;1290505147;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2560;0;2774;13408;13;1290505207;13;1290505207;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2561;0;2775;13409;13;1290505277;13;1290505277;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2562;0;2776;13411;13;1290505333;13;1290505333;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2563;0;2777;13412;13;1290505384;13;1290505384;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2564;0;2778;6743;13;1290505435;13;1290505435;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2565;0;2779;13413;13;1290505501;13;1290505501;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2566;0;2780;13414;13;1290506955;13;1290506955;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2567;0;2781;13415;1039;1290513958;1039;1290513958;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2568;0;2782;13416;1014;1290517658;1014;1290517658;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2569;0;2783;13418;13;1290524895;13;1290524895;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2570;0;2784;9508;13;1290591064;13;1290591064;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2571;0;2785;13419;1033;1290591269;1033;1290591269;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2572;0;2786;13420;13;1290592138;13;1290592138;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2573;0;2787;13422;13;1290592246;13;1290592246;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2574;0;2788;13423;13;1290592816;1003;1300891138;...;Garage automobile;;;;;;;;;;0;0;;;;;;;;;;;En cours
2575;0;2789;13424;13;1290593558;13;1290593558;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2576;0;2790;13427;10;1290613071;10;1290613071;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2577;0;2791;13429;13;1290677748;13;1290677748;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2578;0;2792;13430;13;1290677797;13;1290677797;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2579;0;2793;13431;13;1290677922;13;1290677922;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2580;0;2794;13434;13;1290684401;13;1290684401;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2581;0;2795;13436;13;1290763180;13;1290763180;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2582;0;2796;13437;13;1290763244;13;1290763244;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2583;0;2797;13438;13;1290763305;13;1290763305;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2584;0;2798;13439;13;1290763384;13;1290763384;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2585;0;2799;13440;13;1290763445;13;1290763445;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2586;0;2800;13441;13;1290763502;13;1290763502;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2587;0;2801;13442;13;1290763554;1003;1301393050;WORLD NEGOCE;Garage automobile;WORLD NEGOCE;Siège;51 rue de Presles;;;93300;AUBERVILLIERS;IDF;FRANCE;1297897200;1297897200;SARL;51935650500015;;Commerce de détail, réparation;Le beneficiaire;Local commercial;Impôt sur les sociétés;;;;Cree
2588;0;2802;13443;13;1290763612;13;1290763612;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2589;0;2803;13444;1019;1290768655;1019;1290768655;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2590;0;2804;13447;13;1290777243;13;1290777243;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2591;0;2805;13453;13;1291024028;13;1291024028;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2592;0;2806;13454;13;1291024116;13;1291024116;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2593;0;2807;13455;13;1291024172;13;1291024172;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2594;0;2808;13457;13;1291024227;13;1291024227;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2595;0;2809;13458;13;1291024375;13;1291024375;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2596;0;2810;13459;13;1291024624;13;1291024624;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2597;0;2811;13460;13;1291024677;13;1291024677;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2598;0;2812;13461;13;1291024752;1003;1293549554;...;Vente de chapeaux sur internet et/ou esthéticienne à domicile;;Siège;17 rue Gaston Dourdin;;;93200;ST DENIS;IDF;FRANCE;0;0;Entreprise individuelle;;;;Le beneficiaire;;;;;;En cours
2599;0;2813;13462;13;1291024811;1003;1293009987;...;Entreprise de bâtiment: second oeuvre;CABASSON Frederic;Siège;4 rue des Cheminots;;;93200;ST DENIS;IDF;FRANCE;0;0;Entreprise individuelle;;;Construction;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;;;;En cours
2600;0;2814;13463;13;1291024876;13;1291024876;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2601;0;2815;13464;13;1291024945;13;1291024945;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2602;0;2816;13466;13;1291047553;13;1291047553;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2603;0;2817;13467;13;1291109884;1019;1304682838;DIAWARA Bissiri;conseil pour les affaires et autres conseils de gestion;;Siège;11 rue Truillot bât A3;;;94200;IVRY SUR SEINE;IDF;FRANCE;0;0;Entreprise individuelle;;7022Z;Autres activités de services;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Franchise en base;Franchise de base;Gérant majoritaire non salarié;En cours
2604;0;2818;13469;13;1291110002;13;1291110002;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2605;0;2819;13471;13;1291110221;13;1291110221;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2606;0;2820;13472;13;1291110357;1003;1293094971;BRIGUI RACHID;Commerce de textile sur éventaires et marchés;BRIGUI Rachid;Siège;17 rue des Rosiers;;;93400;ST OUEN;IDF;FRANCE;1285192800;1285192800;Entreprise individuelle;52512435000014;47.82Z;Commerce de détail, réparation;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;;;Cree
2607;0;2821;13474;13;1291112200;13;1291112200;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2608;0;2822;13476;13;1291195298;13;1291195298;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2609;0;2823;13477;13;1291195351;13;1291195351;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2610;0;2824;13478;13;1291195412;1003;1293461648;...;Société de conseil assistance et dépannage en informatique;;Siège;9 rue Eugene Potier;;;93200;ST DENIS;IDF;FRANCE;0;0;EURL;;;;Le beneficiaire;Domicile du gérant;;;;;En cours
2611;0;2825;13479;13;1291195469;1003;1300890278;...;Conseillère en image;;;;;;;;;;0;0;Entreprise individuelle;;;;Le beneficiaire;;;;;;En cours
2612;0;2826;13481;13;1291281097;13;1291281097;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2613;0;2827;13482;13;1291281223;13;1291281223;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2614;0;2828;13483;13;1291281299;13;1291281299;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2615;0;2829;13485;13;1291281543;1003;1301408285;PAMATA OUSMANE;Entreprise de sécurité;PAMATA OUSMANE;Siège;168 avenue du président wilson;;;93210;LA PLAINE ST DENIS;IDF;FRANCE;1292194800;1290898800;Entreprise individuelle;52861550300018;80.10Z;Autres activités de services;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;;;;Cree
2616;0;2830;13487;13;1291281612;13;1291281612;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2617;0;2831;13489;13;1291367678;13;1291367678;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2618;0;2832;13490;13;1291367837;13;1291367837;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2619;0;2833;13492;13;1291368612;13;1291368612;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2620;0;2834;13493;13;1291368792;13;1291368792;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2621;0;2835;13497;1014;1291625880;1014;1291625880;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2622;0;2836;7203;1014;1291626506;1014;1291626506;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2623;0;2837;13498;1014;1291626833;1014;1291626833;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2624;0;2838;11262;13;1291629392;13;1291629392;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2625;0;2839;13499;13;1291629570;13;1291629570;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2626;0;2840;13501;13;1291629651;13;1291629651;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2627;0;2841;13502;10;1291634109;10;1291634109;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2628;0;2842;13503;13;1291635009;13;1291635009;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2629;0;2843;13508;13;1291714143;13;1291714143;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
